account,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,default_profile_image,has_extended_profile,bot
nnnahnibor,171,523,1,11/4/2009 16:03,4186,FALSE,6162,en,FALSE,FALSE,TRUE,0
dashboardmusic,57664,97,1468,Thu Oct 09 21:34:56 +0000 2008,808,TRUE,2675,en,FALSE,FALSE,FALSE,0
shabazzybaz,266,284,6,3/29/2016 7:00,15684,FALSE,6938,en,FALSE,FALSE,TRUE,0
HeeyIsaaah,25,223,3,7/19/2011 15:52,0,FALSE,28,pt,FALSE,FALSE,FALSE,0
Pamela_Brunson,6755,207,338,Sat May 02 07:31:49 +0000 2009,474,TRUE,2370,en,FALSE,FALSE,FALSE,0
JoeHockey,181791,2646,1962,Tue Jan 06 02:38:49 +0000 2009,43,TRUE,3642,en,FALSE,FALSE,FALSE,0
zacf_129979472,48848,88,0,Wed Apr 15 22:37:06 +0000 2009,1,FALSE,705,en,FALSE,TRUE,FALSE,0
Nicoolz,67,84,2,8/19/2009 18:45,2,FALSE,932,en,FALSE,FALSE,FALSE,0
AlolanMeowth,544,664,10,5/10/2009 18:49,25216,FALSE,20266,en,FALSE,FALSE,TRUE,0
alexanderljung,22667,880,969,7/31/2006 18:30,509,FALSE,6306,en,FALSE,FALSE,FALSE,0
Chikisarkar,46135,296,257,Fri Mar 20 09:36:06 +0000 2009,3601,FALSE,10025,en,TRUE,FALSE,FALSE,0
theCake,112,155,28,1/31/2009 8:31,392,FALSE,4620,en,FALSE,FALSE,FALSE,0
EstagiareSP,715,1793,6,3/18/2012 2:11,0,FALSE,11059,pt,FALSE,FALSE,FALSE,0
CPonceActual,645,1303,33,2/11/2011 14:08,934,FALSE,6610,en,FALSE,FALSE,TRUE,0
PMbschandra,6,91,0,2/2/2017 3:59,1,FALSE,1,en,TRUE,FALSE,TRUE,0
garbo_smash,36,183,0,Thu Aug 28 14:55:10 +0000 2014,12,FALSE,27,en,FALSE,FALSE,FALSE,0
feapfaffma,10,36,0,1/16/2013 23:59,0,FALSE,13,pt,TRUE,FALSE,FALSE,0
lianghai,8741,343,102,Mon Jul 14 12:26:57 +0000 2008,9665,FALSE,21046,en,FALSE,FALSE,TRUE,0
NICQUEENCOLE,12548,2061,166,Tue Mar 10 14:33:52 +0000 2009,231,TRUE,18570,en,FALSE,FALSE,FALSE,0
mbilik_,120,248,1,18/04/2016 22:28,2893,FALSE,1407,en,TRUE,FALSE,TRUE,0
MuhammadZach7,14,73,0,Thu Dec 15 16:02:02 +0000 2016,0,FALSE,47,en,TRUE,FALSE,,0
TichaPenicheiro,18706,714,359,Sun Mar 22 16:10:21 +0000 2009,286,TRUE,23268,en,FALSE,FALSE,TRUE,0
R_Khanna,553041,182,2560,7/4/2009 23:48,770,TRUE,1492,en,FALSE,FALSE,FALSE,0
ParineetiChopra,8234316,254,3716,Tue Apr 21 03:51:35 +0000 2009,3,TRUE,6123,en,FALSE,FALSE,FALSE,0
lohhuixin,12,115,0,1/16/2013 1:26,0,FALSE,28,en,TRUE,FALSE,TRUE,0
IshitaMukishi,5,16,0,Wed Aug 27 12:54:06 +0000 2014,0,FALSE,2,en,TRUE,FALSE,FALSE,0
"""showbufire""",147,282,1,"""Fri Jun 04 08:39:25 +0000 2010""",38,FALSE,646,"""en""",FALSE,FALSE,FALSE,0
rameshchitor,564,365,101,Mon Apr 27 20:22:57 +0000 2009,1221,FALSE,1917,en,FALSE,FALSE,,0
smarbusinesss,161,1845,27,11/3/2010 8:01,44,FALSE,607,en,FALSE,FALSE,FALSE,0
aprctrubin,270,89,13,Sun Aug 04 00:59:24 +0000 2013,16931,FALSE,17273,en,FALSE,FALSE,FALSE,0
NBCF,14448,699,479,Mon Oct 13 15:29:52 +0000 2008,5322,TRUE,6444,en,FALSE,FALSE,FALSE,0
stephanjenkins,44865,113,481,Thu Dec 04 00:16:35 +0000 2008,907,TRUE,3460,en,FALSE,FALSE,FALSE,0
belizhazan,36,7,0,Thu Dec 17 21:50:02 +0000 2009,0,FALSE,2,en,TRUE,FALSE,FALSE,0
williecolon,3088771,10567,4648,Sat Jun 13 16:54:17 +0000 2009,3101,TRUE,59965,en,FALSE,FALSE,FALSE,0
MrBlackFrancis,54490,772,1345,Thu Apr 02 19:20:26 +0000 2009,602,FALSE,5576,en,FALSE,FALSE,FALSE,0
uzmani90,93,272,0,Wed Jan 15 18:22:15 +0000 2014,0,FALSE,0,en,TRUE,FALSE,FALSE,0
RoyBlunt,57784,7168,2902,Thu Feb 19 02:58:03 +0000 2009,55,TRUE,8286,en,FALSE,FALSE,FALSE,0
andrewrchow,2199,1029,55,Wed Jul 04 17:57:29 +0000 2012,1321,FALSE,2930,en,FALSE,FALSE,FALSE,0
felipee_moraes,214,265,0,6/9/2010 19:00,24,FALSE,816,pt,FALSE,FALSE,FALSE,0
duynguyenuw,64,436,2,2/15/2014 6:47,60,FALSE,14,en,FALSE,FALSE,FALSE,0
Lereza7,130,1156,1,7/8/2011 19:24,351,FALSE,152,en,TRUE,FALSE,TRUE,0
CodeInBlack,18,92,0,2/24/2017 1:03,14,FALSE,7,fr,TRUE,FALSE,FALSE,0
"""willianborges88""",2588083,207,2504,"""Wed Jun 01 22:58:52 +0000 2011""",41,TRUE,1915,"""pt""",FALSE,FALSE,FALSE,0
BrandonTGraham,12,16,0,Sun Sep 25 22:40:24 +0000 2011,0,FALSE,15,en,TRUE,FALSE,,0
adorasv,6758,475,383,4/21/2009 18:42,2735,FALSE,2869,en,FALSE,FALSE,FALSE,0
Orenets,85,334,2,Sun Oct 10 08:41:40 +0000 2010,0,FALSE,5609,en,FALSE,FALSE,,0
Tron1993,653,1177,6,Sun Jan 27 00:34:59 +0000 2013,207,FALSE,2321,en,TRUE,FALSE,TRUE,0
gcolucci,115,111,4,3/20/2010 3:35,20,FALSE,7624,en,FALSE,FALSE,FALSE,0
mayaacarvalho,15,65,1,9/17/2010 18:06,0,FALSE,65,es,FALSE,FALSE,FALSE,0
BillCosby,3965867,6,25506,Tue Jul 07 21:24:43 +0000 2009,0,TRUE,2245,en,FALSE,FALSE,FALSE,0
instabatt_en,2641,3259,6,11/15/2015 3:24,1,FALSE,203,en,TRUE,FALSE,FALSE,0
matteostanzani,344,158,42,4/7/2009 11:12,78,FALSE,959,en,FALSE,FALSE,TRUE,0
KimKardashian,50408557,108,80214,Thu Mar 19 19:21:56 +0000 2009,0,TRUE,22721,en,FALSE,FALSE,FALSE,0
MarcBElias,999,968,47,Tue Jan 25 09:03:40 +0000 2011,398,FALSE,1027,en,FALSE,FALSE,FALSE,0
janantissocial,98,827,1,6/11/2009 21:54,2237,FALSE,1647,en,FALSE,FALSE,FALSE,0
CDCemergency,1803900,460,16391,Wed Jan 28 16:07:50 +0000 2009,421,TRUE,5624,en,FALSE,FALSE,FALSE,0
RealDMitchell,2135538,511,12020,Mon Jan 12 02:00:53 +0000 2009,6,TRUE,6781,en,TRUE,FALSE,FALSE,0
ishanbyotra,110,219,0,Tue Jun 30 20:19:07 +0000 2009,2,FALSE,57,en,TRUE,FALSE,FALSE,0
chadvelezzzzz,32,54,0,Wed Mar 08 15:40:25 +0000 2017,10,FALSE,16,en,TRUE,FALSE,TRUE,0
KAKA,26318809,354,70385,Tue Jul 28 10:05:26 +0000 2009,26,TRUE,4642,en,FALSE,FALSE,FALSE,0
ChelseaVogt2,1595,1392,2,Wed Jan 08 03:47:09 +0000 2014,1290,FALSE,2054,en,TRUE,FALSE,FALSE,0
adeoressi,12640,83,566,Thu Apr 15 06:50:13 +0000 2010,428,FALSE,902,en,TRUE,FALSE,FALSE,0
JozyAltidore,957244,372,6928,Wed Apr 22 15:09:12 +0000 2009,3345,TRUE,305,en,FALSE,FALSE,FALSE,0
JTLonsdale,5524,58,260,Sun Apr 18 03:00:56 +0000 2010,1,FALSE,39,en,TRUE,FALSE,FALSE,0
_SamanthaDean,348,302,10,1/21/2010 1:17,8413,FALSE,2578,en,FALSE,FALSE,FALSE,0
Wendelllacerda,823,450,4,12/7/2010 22:35,733,FALSE,17880,en,FALSE,FALSE,FALSE,0
bliss_tyler12,208,858,6,18/08/2012 21:20,4073,FALSE,1556,en,TRUE,FALSE,FALSE,0
greshambarrett,3501,2560,275,Thu Jul 24 13:46:20 +0000 2008,7,TRUE,1258,en,FALSE,FALSE,FALSE,0
repiato,160,239,0,1/12/2010 3:27,94,FALSE,748,en,FALSE,FALSE,FALSE,0
PeterHamby,80290,5909,2533,Fri Apr 20 15:53:03 +0000 2007,4660,TRUE,19203,en,FALSE,FALSE,FALSE,0
martinamcbride,770356,356,4943,Sat Apr 19 17:20:51 +0000 2008,26,TRUE,17854,en,FALSE,FALSE,FALSE,0
AllTimeLow,1633238,31049,6682,3/12/2010 21:38,6642,TRUE,5506,en,FALSE,FALSE,FALSE,0
f_jubs,49,237,0,8/4/2009 16:17,83,FALSE,1542,pt,FALSE,FALSE,FALSE,0
ubuweb,84477,2,3316,5/10/2009 4:15,405,FALSE,4193,en,FALSE,FALSE,FALSE,0
julioafa5174,291,1736,7,4/7/2011 11:06,0,FALSE,543,en,TRUE,TRUE,FALSE,0
SujithArram,50,128,0,5/3/2011 19:14,25,FALSE,15,en,TRUE,FALSE,TRUE,0
DanicaPatrick,1674200,269,13532,Wed Feb 18 23:28:33 +0000 2009,120,TRUE,4682,en,FALSE,FALSE,FALSE,0
JohnCena,9303960,2411,33005,5/8/2010 17:43,4,TRUE,5123,en,FALSE,FALSE,FALSE,0
AliGal022,21,240,0,Fri Mar 13 21:34:28 +0000 2015,139,FALSE,209,en,TRUE,FALSE,,0
smritiirani,5864587,302,2411,Tue Apr 06 09:32:32 +0000 2010,15,TRUE,13740,en,FALSE,FALSE,FALSE,0
mydatalake,16,116,0,2/8/2017 16:21,13,FALSE,18,en,TRUE,FALSE,FALSE,0
plazaportland,48,307,1,Thu Nov 27 17:59:26 +0000 2014,14,FALSE,173,en,FALSE,FALSE,,0
Nagendr64351037,6,84,0,3/11/2017 16:38,1,FALSE,3,en,TRUE,FALSE,TRUE,0
MillaJovovich,1511321,3018,16627,Fri Oct 30 23:46:02 +0000 2009,209,TRUE,12398,en,FALSE,FALSE,FALSE,0
cocolee117,99158,2692,943,Mon Apr 20 23:42:22 +0000 2009,150,TRUE,16524,en,FALSE,FALSE,FALSE,0
NathanFillion,3525964,623,37294,Wed Apr 15 05:57:40 +0000 2009,269,TRUE,10793,en,FALSE,FALSE,FALSE,0
TheRealStanLee,2468308,889,18069,Thu Aug 13 05:47:33 +0000 2009,1141,TRUE,8707,en,FALSE,FALSE,FALSE,0
GeneP4rmes4n,66,481,0,2/1/2011 5:03,369,FALSE,530,en,FALSE,FALSE,FALSE,0
EdwardNorton,2133107,50,17074,Mon Aug 03 18:58:49 +0000 2009,2,TRUE,1337,en,FALSE,FALSE,FALSE,0
KeithUrban,3062495,9465,7818,Thu May 15 19:48:00 +0000 2008,2192,TRUE,6851,en,FALSE,FALSE,FALSE,0
"""yogurtmei1989""",10,62,0,"""Fri Jan 20 08:35:26 +0000 2017""",0,FALSE,144,"""zh-cn""",TRUE,FALSE,TRUE,0
EmekaPatrick,879,2238,31,8/13/2008 12:22,153,FALSE,2171,en,TRUE,FALSE,TRUE,0
DJCLUE,1182904,501,4594,Mon Mar 16 16:29:17 +0000 2009,14,TRUE,37753,en,FALSE,FALSE,FALSE,0
SrBachchan,25437224,1142,30410,5/18/2010 5:16,56,TRUE,56037,en,FALSE,FALSE,FALSE,0
samia_chares,85,129,0,7/13/2011 4:50,18,FALSE,2163,pt,FALSE,FALSE,FALSE,0
Akemi_prof,9,54,0,2/8/2017 17:49,100,FALSE,49,pt,TRUE,FALSE,TRUE,0
D33PAK_BHASKAR,1707,4860,436,Mon Oct 08 02:45:00 +0000 2012,3001,FALSE,13363,en,FALSE,FALSE,,0
GrowingUpSmith,4050,243,13,5/21/2009 17:26,241,FALSE,717,en,FALSE,FALSE,FALSE,0
TechnicallyRon,86657,933,1101,1/25/2010 0:18,9061,TRUE,124550,en,FALSE,FALSE,TRUE,0
chronic,55469,4306,1730,Fri Oct 30 13:45:12 +0000 2009,29095,TRUE,58890,en,FALSE,FALSE,TRUE,0
jesslivingston,25893,54,861,Wed Feb 24 05:31:15 +0000 2010,759,FALSE,638,en,TRUE,FALSE,FALSE,0
UN,8576144,1135,37857,Sun Mar 16 20:15:36 +0000 2008,711,TRUE,54854,en,FALSE,FALSE,TRUE,0
Duanebray,343,55,26,4/21/2009 20:21,2,FALSE,55,en,FALSE,FALSE,FALSE,0
ConsularNotify,1469,505,134,Mon Jun 22 12:37:35 +0000 2009,5,TRUE,264,en,FALSE,FALSE,FALSE,0
sorin_dave,191,347,27,1/2/2015 20:31,331,FALSE,434,en,TRUE,FALSE,FALSE,0
RagovinVentures,4419,1982,327,1/4/2008 2:59,550,FALSE,6764,en,FALSE,FALSE,FALSE,0
EliasScane,98,1581,0,6/12/2011 17:57,0,FALSE,125,pt,FALSE,FALSE,FALSE,0
aaronpaul_8,2651471,519,7734,7/10/2011 5:01,1316,TRUE,2078,en,TRUE,FALSE,FALSE,0
nancyodell,951201,37234,3035,Wed Feb 11 18:54:58 +0000 2009,2148,TRUE,11766,en,FALSE,FALSE,FALSE,0
emmadries,401,850,5,Thu Mar 10 19:07:05 +0000 2011,941,FALSE,4604,en,FALSE,FALSE,FALSE,0
justdemi,5280949,321,33246,Mon Jan 26 20:21:06 +0000 2009,799,TRUE,5183,en,FALSE,FALSE,FALSE,0
ElshnawayA,527,992,1,7/31/2016 1:11,9892,FALSE,1319,en,TRUE,FALSE,TRUE,0
andreacberry,876,1263,22,Thu Apr 30 17:15:53 +0000 2009,253,FALSE,1271,en,TRUE,FALSE,FALSE,0
StephLizWalden,1533,334,111,4/18/2009 18:33,505,FALSE,1346,en,FALSE,FALSE,TRUE,0
Sharonfeder,12865,2019,858,1/1/2008 23:39,3153,TRUE,5622,en,TRUE,FALSE,FALSE,0
ashleesimpson,2775633,139,24528,Thu Mar 26 23:23:55 +0000 2009,20,TRUE,426,en,FALSE,FALSE,FALSE,0
NYULMC_IIME,149,65,7,11/13/2013 14:35,60,FALSE,95,en,FALSE,FALSE,FALSE,0
Mike_Doughty_,61191,1194,1169,Tue Jan 20 14:24:14 +0000 2009,5313,TRUE,16821,en,TRUE,FALSE,FALSE,0
MatthewBerryTMR,902052,2085,15720,Sun Feb 15 07:50:19 +0000 2009,3260,TRUE,47987,en,FALSE,FALSE,TRUE,0
KlankbaanBang,229,1331,4,5/25/2012 12:29,0,FALSE,16,pt,TRUE,FALSE,FALSE,0
neilhimself,2530820,840,35966,Fri Dec 26 19:30:36 +0000 2008,2137,TRUE,104891,en,FALSE,FALSE,FALSE,0
ikamalhaasan,835901,36,446,12/28/2015 4:32,18,TRUE,289,ta,FALSE,FALSE,TRUE,0
howardlindzon,264229,1376,4420,Mon Jul 16 21:30:12 +0000 2007,19928,TRUE,1854,en,FALSE,FALSE,TRUE,0
Hammie25,95,119,0,Mon Jun 07 18:25:55 +0000 2010,0,FALSE,27,en,TRUE,FALSE,FALSE,0
joaomariante,4,10,0,2/14/2011 0:59,0,FALSE,1,en,FALSE,FALSE,FALSE,0
paulg,631587,253,8861,Fri Aug 27 20:13:59 +0000 2010,3131,TRUE,9532,en,FALSE,FALSE,FALSE,0
omidkordestani,28610,667,361,Sat Mar 27 23:05:58 +0000 2010,505,FALSE,224,en,FALSE,FALSE,TRUE,0
AliBrown,78913,4643,2765,Tue Jun 03 20:24:59 +0000 2008,1117,TRUE,12368,en,FALSE,FALSE,FALSE,0
DP_57,126545,583,2447,Wed Sep 23 03:24:53 +0000 2009,452,TRUE,5723,en,FALSE,FALSE,FALSE,0
HungryGirl,183414,268,3129,Fri Jan 30 19:00:47 +0000 2009,1970,TRUE,15148,en,FALSE,FALSE,FALSE,0
kordeidangerouz,3459,2282,11,9/3/2015 22:27,3888,FALSE,57256,pt,FALSE,FALSE,TRUE,0
aliameenrana,23,39,0,Thu Apr 01 17:42:23 +0000 2010,4,FALSE,11,en,TRUE,FALSE,FALSE,0
Zmezzo412,251,545,1,15/07/2012 1:16,5095,FALSE,2317,en,FALSE,FALSE,FALSE,0
murilopolato,363,345,3,8/20/2008 22:02,620,FALSE,3361,pt,FALSE,FALSE,FALSE,0
JudyBiggert,5861,233,627,Mon Feb 23 15:29:03 +0000 2009,2,TRUE,903,en,FALSE,FALSE,FALSE,0
achanchani,211,355,9,4/29/2009 11:16,5017,FALSE,5122,en,TRUE,FALSE,FALSE,0
UniquaQ,914,996,19,Thu Jun 25 04:25:38 +0000 2009,923,FALSE,7302,en,FALSE,FALSE,TRUE,0
UmairSQureshi,739,827,15,Mon Jun 27 14:51:44 +0000 2011,438,FALSE,734,en,TRUE,FALSE,FALSE,0
whteelephnt,483,1807,1,2/17/2011 16:06,0,FALSE,365,en,FALSE,FALSE,FALSE,0
Reince45,53028,10,405,11/29/2016 20:54,0,TRUE,25,en,TRUE,FALSE,FALSE,0
Saloni146,101,85,0,3/22/2014 16:34,579,FALSE,133,en,TRUE,FALSE,FALSE,0
SophiaFreshness,5730,301,182,Tue Apr 07 20:55:37 +0000 2009,26,TRUE,1741,en,FALSE,FALSE,FALSE,0
Mariana_m01,1399,1705,1,Tue Oct 11 13:59:35 +0000 2011,2232,FALSE,6309,en,FALSE,FALSE,FALSE,0
nflcommish,521127,194,8428,Wed Apr 22 00:14:58 +0000 2009,33,TRUE,480,en,FALSE,FALSE,FALSE,0
vkhosla,505217,276,7111,Sun May 24 15:23:09 +0000 2009,17,TRUE,4307,en,FALSE,FALSE,FALSE,0
FionaSequeira91,178,179,1,12/20/2011 7:22,15,FALSE,268,en,FALSE,FALSE,TRUE,0
gilbirmingham,161853,163,4035,Thu May 21 23:54:05 +0000 2009,1423,TRUE,4643,en,FALSE,FALSE,FALSE,0
Sourabh_Kt,48,231,2,11/18/2013 8:29,0,FALSE,4,en,FALSE,FALSE,TRUE,0
MatthewBurgesss,263,279,6,Wed Mar 02 04:46:44 +0000 2011,72,FALSE,247,en,FALSE,FALSE,FALSE,0
ZilviaAlfonso,132,788,0,4/7/2014 18:54,0,FALSE,355,en,FALSE,TRUE,FALSE,0
BilbrayCA50,5083,415,598,Thu Jul 09 13:31:41 +0000 2009,0,TRUE,528,en,FALSE,FALSE,FALSE,0
TorontoRBOT,10689,3143,430,Wed Jul 15 17:46:51 +0000 2009,704,FALSE,12265,en,FALSE,FALSE,FALSE,0
thiinkabout,523,958,7,11/2/2008 18:04,474,FALSE,13501,en,FALSE,FALSE,FALSE,0
julima_f,127,156,0,9/30/2010 23:20,1,FALSE,1104,en,FALSE,FALSE,FALSE,0
loic,130170,986,8281,Thu Feb 01 00:10:23 +0000 2007,1860,TRUE,55222,en,FALSE,FALSE,FALSE,0
debrady,1986,4055,909,4/20/2009 20:57,1175,FALSE,10207,en,TRUE,FALSE,FALSE,0
wenqing_yao,12,62,0,7/17/2012 22:57,3,FALSE,2,en,TRUE,FALSE,FALSE,0
10years,55329,6144,851,Wed Apr 22 15:44:02 +0000 2009,961,TRUE,4660,en,FALSE,FALSE,FALSE,0
avinash_vaka,8,74,0,3/6/2016 7:27,1,FALSE,1,en,TRUE,FALSE,FALSE,0
drghirlanda,280,366,0,Wed Oct 26 20:02:42 +0000 2011,2129,FALSE,504,en,FALSE,FALSE,FALSE,0
Lari_kumagai,793,483,2,10/2/2010 16:11,9722,FALSE,7822,pt,FALSE,FALSE,FALSE,0
AOdago,151,271,20,9/17/2011 13:20,330,FALSE,541,en,TRUE,FALSE,FALSE,0
berryshadow,371,277,22,5/17/2010 19:54,1,FALSE,6961,en,FALSE,FALSE,FALSE,0
CrissAngel,1084015,85,6213,Wed Feb 11 23:06:31 +0000 2009,444,TRUE,10866,en,FALSE,FALSE,FALSE,0
dttransformer,2549,4073,76,12/11/2011 20:20,2351,FALSE,3472,en,TRUE,FALSE,FALSE,0
RevRunWisdom,4422993,0,30111,Wed Mar 11 21:18:19 +0000 2009,20,TRUE,19425,en,FALSE,FALSE,FALSE,0
Guillaume_Adam_,20,144,0,Thu May 02 14:22:20 +0000 2013,18,FALSE,452,fr,TRUE,FALSE,,0
pnut,34761,8841,670,Wed Nov 25 22:07:50 +0000 2009,36,TRUE,51459,en,FALSE,FALSE,TRUE,0
devduttmyth,129708,331,478,Tue Jan 26 11:18:32 +0000 2010,3176,TRUE,10012,en,FALSE,FALSE,FALSE,0
Myke311,57,119,0,Fri Jul 02 00:03:54 +0000 2010,932,FALSE,662,en,TRUE,FALSE,,0
internetofshit,194239,152,2429,7/3/2015 9:04,3075,FALSE,3418,en,TRUE,FALSE,FALSE,0
festadamaria,532,166,24,7/5/2009 18:49,44,FALSE,15503,en,FALSE,FALSE,FALSE,0
pscb102,290,816,7,20/09/2008 20:16,685,FALSE,7156,en,TRUE,FALSE,FALSE,0
danieltosh,25737872,130,39166,Fri Mar 20 15:32:52 +0000 2009,1,TRUE,13310,en,FALSE,FALSE,FALSE,0
QuincyDJones,541776,2921,6088,Tue Apr 28 18:25:45 +0000 2009,2943,TRUE,3321,en,FALSE,FALSE,FALSE,0
AvanJogia,1739974,722,3428,Thu Oct 15 22:11:25 +0000 2009,10959,TRUE,9258,en,FALSE,FALSE,FALSE,0
beatnomad,1081,1275,122,Wed Dec 05 10:43:42 +0000 2012,694,FALSE,1490,en,TRUE,FALSE,FALSE,0
ijstokes,530,720,86,12/13/2007 16:57,74,FALSE,774,en,FALSE,FALSE,FALSE,0
MaxKnoblauch,2982,794,95,8/9/2010 16:49,4950,TRUE,1501,en,FALSE,FALSE,TRUE,0
wryryry,749,277,19,Thu Feb 06 18:00:16 +0000 2014,467,FALSE,503,en,FALSE,FALSE,TRUE,0
didoofficial,116878,366,2006,Sun Jan 11 11:03:29 +0000 2009,337,TRUE,1000,en,FALSE,FALSE,FALSE,0
kirkmorrison,334504,845,1986,Wed Jul 01 21:27:21 +0000 2009,0,TRUE,19323,en,FALSE,FALSE,FALSE,0
MedStylist,310,1056,66,1/20/2015 14:49,11675,FALSE,3335,en,FALSE,FALSE,FALSE,0
MTGPix,168,135,1,4/7/2012 3:21,6330,FALSE,14,en,TRUE,FALSE,FALSE,0
JeffMadsenobv,20404,298,828,Tue Mar 24 09:39:54 +0000 2009,1547,TRUE,15372,en,FALSE,FALSE,FALSE,0
GreenDay,4596596,142,20202,Sat Aug 22 22:05:41 +0000 2009,194,TRUE,1651,en,FALSE,FALSE,FALSE,0
joseserra_,1568703,5268,12465,Fri Apr 24 18:21:05 +0000 2009,262,TRUE,9244,pt,FALSE,FALSE,FALSE,0
josiahandthe,9263,502,245,Fri Jul 24 19:22:32 +0000 2009,3029,TRUE,14659,en,FALSE,FALSE,FALSE,0
laeek91,102,218,1,Thu Jun 04 14:33:45 +0000 2015,294,FALSE,354,en,FALSE,FALSE,FALSE,0
TibiaCheats,459,978,4,1/5/2011 17:31,0,FALSE,28129,en,TRUE,TRUE,FALSE,0
USCTO44,29432,217,716,Mon Nov 03 19:41:59 +0000 2014,2108,TRUE,757,en,TRUE,FALSE,FALSE,0
WayneHeadConvo,132,295,2,5/23/2010 17:32,5,FALSE,46,en,FALSE,FALSE,FALSE,0
chriscornell,1872554,524,11285,Fri Jan 23 17:48:36 +0000 2009,86,TRUE,3890,en,FALSE,FALSE,FALSE,0
LogicalIndians,54876,794,172,12/27/2013 19:58,1427,TRUE,10376,en,FALSE,FALSE,FALSE,0
nicolerichie,5089526,13076,21959,Tue Mar 31 01:16:52 +0000 2009,296,TRUE,4267,en,FALSE,FALSE,FALSE,0
thefalloftroy,11732,1,292,Thu Jul 02 21:00:04 +0000 2009,2557,TRUE,906,en,TRUE,FALSE,FALSE,0
JoeFernandez,16288,1002,1507,4/1/2007 18:41,5014,FALSE,9108,en,FALSE,FALSE,FALSE,0
Sir_RV,758,2118,16,Fri Sep 18 18:14:42 +0000 2009,289,FALSE,3851,en,FALSE,FALSE,TRUE,0
dz,2051,200,105,6/25/2007 17:42,11623,FALSE,22253,en,FALSE,FALSE,TRUE,0
shwayze,67937,1644,801,Wed Jun 27 21:48:10 +0000 2007,4875,TRUE,13542,en,FALSE,FALSE,FALSE,0
LilyMazahery,6326,319,229,Mon Feb 16 15:14:28 +0000 2009,4199,FALSE,18426,en,FALSE,FALSE,FALSE,0
sneha343430,4,191,0,3/13/2017 15:21,1,FALSE,1,en,TRUE,FALSE,TRUE,0
Roothlus,20537,1689,757,Sun Mar 01 20:07:07 +0000 2009,8802,TRUE,18762,en,FALSE,FALSE,FALSE,0
rihanna,70181502,1135,100576,10/2/2009 21:37,990,TRUE,9903,en,FALSE,FALSE,FALSE,0
brendaniribe,20305,176,585,Thu Jan 28 21:01:55 +0000 2010,173,TRUE,581,en,TRUE,FALSE,FALSE,0
Joseguillermo,121588,516,432,Tue Jan 13 01:23:24 +0000 2009,773,TRUE,39840,en,FALSE,FALSE,TRUE,0
LisaKudrow,899271,202,3228,Fri Jan 28 02:13:14 +0000 2011,103,TRUE,2204,en,FALSE,FALSE,FALSE,0
hmason,87459,1403,4796,2/11/2007 21:22,8060,TRUE,16281,en,FALSE,FALSE,TRUE,0
PronoyR92,32,165,0,Thu Dec 17 16:29:37 +0000 2015,216,FALSE,60,en,TRUE,FALSE,TRUE,0
frugalista,11866,4921,675,Sat Nov 08 00:10:56 +0000 2008,1357,TRUE,45225,en,FALSE,FALSE,FALSE,0
seanhannity,2244332,7320,15801,Thu May 21 17:41:12 +0000 2009,114,TRUE,34337,en,FALSE,FALSE,FALSE,0
JRNoblin,4593,4872,70,11/1/2010 16:46,74383,FALSE,32930,en,TRUE,FALSE,FALSE,0
Ann_Kimberlyyy,555,568,1,2/10/2014 1:34,5278,FALSE,1224,en,TRUE,FALSE,TRUE,0
bmf,10015,2028,798,9/6/2007 23:07,4530,FALSE,29524,en,FALSE,FALSE,TRUE,0
antoinewilson,2908,1179,105,6/20/2008 17:30,5451,TRUE,16556,en,FALSE,FALSE,TRUE,0
FloydMayweather,7182947,515,14712,Tue May 26 00:08:06 +0000 2009,782,TRUE,7512,en,FALSE,FALSE,FALSE,0
matisyahu,1742701,29,5985,Wed Dec 10 16:29:31 +0000 2008,940,TRUE,7029,en,FALSE,FALSE,FALSE,0
VictoriaCoren,352929,373,3392,Wed Apr 08 15:27:25 +0000 2009,26,TRUE,26938,en,FALSE,FALSE,FALSE,0
EricDRieth,1477,4737,2,Wed Jun 08 12:54:51 +0000 2011,502,FALSE,1778,en,FALSE,FALSE,TRUE,0
wanderfukt,199,580,14,8/2/2011 4:38,44909,FALSE,15504,en,FALSE,FALSE,FALSE,0
toddbarry,296697,785,4906,Mon Nov 17 23:32:30 +0000 2008,3887,TRUE,21427,en,FALSE,FALSE,FALSE,0
FilosofiaMetal,1458,1593,25,8/21/2011 16:34,2,FALSE,728,pt,FALSE,FALSE,FALSE,0
prd6001,117,440,0,5/6/2010 16:55,16,FALSE,251,en,FALSE,FALSE,FALSE,0
AlisonSudol,1874021,884,5766,Thu Apr 19 17:05:51 +0000 2007,746,TRUE,8228,en,FALSE,FALSE,TRUE,0
eddieizzard,4681963,619,27764,Sat Mar 14 23:13:44 +0000 2009,31,TRUE,7904,en,FALSE,FALSE,FALSE,0
IAMtheCOMMODORE,29978,431,968,Sun Sep 28 13:46:59 +0000 2008,705,TRUE,10347,en,FALSE,FALSE,FALSE,0
kaiiyyma,998,381,8,10/8/2009 23:46,14,FALSE,2943,en,FALSE,FALSE,FALSE,0
huskerzach6,564,262,1,12/7/2011 3:34,2954,FALSE,1018,en,TRUE,FALSE,FALSE,0
lala,4095667,947,8997,Tue Mar 17 22:17:13 +0000 2009,4,TRUE,26500,en,FALSE,FALSE,FALSE,0
